name,osm_id,geojson
"",1426573384,'{"type":"Point","coordinates":[-122.6544773,45.5301809]}'
"",333835169,'{"type":"Point","coordinates":[-122.6541459,45.5303644]}'
"",1323024043,'{"type":"Point","coordinates":[-122.6571177,45.5300683]}'
"",40609577,'{"type":"Point","coordinates":[-122.6525622,45.5297324]}'
"Northeast Multnomah Street & Northeast 11th Avenue Eastbound",1747813230,'{"type":"Point","coordinates":[-122.653908,45.531418]}'
"",333848848,'{"type":"Point","coordinates":[-122.6666666,45.5296127]}'
"",1739870830,'{"type":"Point","coordinates":[-122.654452,45.5296597]}'
"",40542434,'{"type":"Point","coordinates":[-122.6505132,45.5314712]}'
"",1382177114,'{"type":"Point","coordinates":[-122.6566047,45.5301369]}'
"",279818331,'{"type":"Point","coordinates":[-122.6547324,45.5312331]}'
"",1739870922,'{"type":"Point","coordinates":[-122.6536951,45.5309463]}'
"",1426573310,'{"type":"Point","coordinates":[-122.653028,45.5296406]}'
"",1738806610,'{"type":"Point","coordinates":[-122.654704,45.5315811]}'
"",1739870853,'{"type":"Point","coordinates":[-122.6550024,45.5299512]}'
"",1323024778,'{"type":"Point","coordinates":[-122.6545502,45.5301988]}'
"",1396604491,'{"type":"Point","coordinates":[-122.656585,45.5344275]}'
"",1396604476,'{"type":"Point","coordinates":[-122.6567295,45.5314946]}'
"",1739870869,'{"type":"Point","coordinates":[-122.6536618,45.5306797]}'
"",1323025142,'{"type":"Point","coordinates":[-122.6666345,45.5296523]}'
"",1738806614,'{"type":"Point","coordinates":[-122.6546035,45.5315815]}'
"",1739870923,'{"type":"Point","coordinates":[-122.6536618,45.5309524]}'
"",333848893,'{"type":"Point","coordinates":[-122.666366,45.5298626]}'
"",40542436,'{"type":"Point","coordinates":[-122.6494832,45.5314705]}'
"",1323025244,'{"type":"Point","coordinates":[-122.6667581,45.5294769]}'
"",256174752,'{"type":"Point","coordinates":[-122.654334,45.52906]}'
"",471262888,'{"type":"Point","coordinates":[-122.6557264,45.5293932]}'
"",1323025340,'{"type":"Point","coordinates":[-122.6551287,45.5300916]}'
"",333835330,'{"type":"Point","coordinates":[-122.6529587,45.5312046]}'
"",356037027,'{"type":"Point","coordinates":[-122.650891,45.5326196]}'
"",471262891,'{"type":"Point","coordinates":[-122.6556755,45.5292904]}'
"",1739871126,'{"type":"Point","coordinates":[-122.6564491,45.5334471]}'
"",1396250622,'{"type":"Point","coordinates":[-122.6506511,45.5303502]}'
"",1739870808,'{"type":"Point","coordinates":[-122.6542845,45.5292331]}'
"",471262875,'{"type":"Point","coordinates":[-122.6564222,45.5293565]}'
"",1829184968,'{"type":"Point","coordinates":[-122.6545911,45.53059]}'
"",1342520162,'{"type":"Point","coordinates":[-122.6534916,45.5292429]}'
"",333833188,'{"type":"Point","coordinates":[-122.6544491,45.5300514]}'
"",1829184915,'{"type":"Point","coordinates":[-122.6521788,45.5297934]}'
"",1739870856,'{"type":"Point","coordinates":[-122.6560539,45.5299612]}'
"",1382153403,'{"type":"Point","coordinates":[-122.6545828,45.5296877]}'
"",256174757,'{"type":"Point","coordinates":[-122.652306,45.5297535]}'
"",1426559327,'{"type":"Point","coordinates":[-122.6564528,45.5302017]}'
"Rose Quarter Transit Center",333847636,'{"type":"Point","coordinates":[-122.6652439,45.5300865]}'
"",1829184964,'{"type":"Point","coordinates":[-122.6545826,45.5305171]}'
"",1738806615,'{"type":"Point","coordinates":[-122.6558048,45.5315822]}'
"",1738806611,'{"type":"Point","coordinates":[-122.6521764,45.5315812]}'
"",1382177128,'{"type":"Point","coordinates":[-122.6545491,45.530146]}'
"",333836783,'{"type":"Point","coordinates":[-122.6546035,45.530103]}'
"",1739871003,'{"type":"Point","coordinates":[-122.6564646,45.5316345]}'
"",470150333,'{"type":"Point","coordinates":[-122.6527716,45.5298333]}'
"",1426573346,'{"type":"Point","coordinates":[-122.6527937,45.5297598]}'
"7th Avenue",333839350,'{"type":"Point","coordinates":[-122.6580638,45.5300817]}'
"",1396603084,'{"type":"Point","coordinates":[-122.6607952,45.5300762]}'
"",279818321,'{"type":"Point","coordinates":[-122.6564067,45.5301576]}'
"",1426559328,'{"type":"Point","coordinates":[-122.6508193,45.5302919]}'
"",40579096,'{"type":"Point","coordinates":[-122.656586,45.5293157]}'
"",1739870888,'{"type":"Point","coordinates":[-122.6537943,45.5307753]}'
"",1739870855,'{"type":"Point","coordinates":[-122.6560237,45.5299612]}'
"",1382177166,'{"type":"Point","coordinates":[-122.6505664,45.5304254]}'
"Northeast 9th Avenue & Holladay Street",1747812494,'{"type":"Point","coordinates":[-122.656532,45.529812]}'
"Lloyd Center",333833430,'{"type":"Point","coordinates":[-122.6540177,45.5301126]}'
"",470106552,'{"type":"Point","coordinates":[-122.6512939,45.5301382]}'
